index,id,breed,Breed_1,age,status,size,Size_1,fixed,house_trained,special,current,children,dog,Size_2,status1,dogs,dogfood
53221,43494623,1,0,1,2,4,6,1,1,0,1,1,1,1,1,6,15
53222,43486312,1,0,1,2,4,6,0,1,0,0,1,1,1,1,12,11
53223,43458996,1,0,1,2,4,6,1,0,1,1,1,1,1,1,5,22
53224,43458978,1,0,1,2,4,6,1,0,0,1,1,1,1,1,10,10
53225,43458900,1,0,1,2,4,6,1,0,0,1,1,1,1,1,1,17
53226,43427536,1,0,1,2,4,6,1,0,0,0,1,1,1,1,18,31
53227,43332358,1,0,1,2,4,6,1,1,0,1,1,1,0,1,8,20
53228,43383038,1,0,1,2,4,6,0,0,0,1,1,1,1,1,25,30
53229,43354016,1,0,0,2,4,6,1,1,0,1,0,0,1,1,13,26
53230,43339651,1,0,1,2,4,6,1,1,0,1,1,1,1,1,11,29
53231,43326539,1,0,1,2,4,6,1,1,0,1,1,1,1,1,17,12
53232,43312122,1,0,1,2,4,6,1,1,0,1,1,1,1,1,7,27
53233,43307926,1,0,1,2,4,6,1,1,0,1,1,1,0,1,28,2
53234,43303518,0,0,1,2,4,6,1,1,0,1,1,1,1,1,26,16
53235,43296571,0,0,1,2,4,6,1,1,0,1,1,1,1,1,9,16
53236,43296346,1,0,1,2,4,6,1,1,0,1,1,1,1,1,14,34
53237,43283647,1,0,0,2,4,6,1,0,0,1,0,1,1,1,10,27
53238,43249520,1,0,1,2,4,6,1,0,0,1,1,1,1,1,4,32
53239,43222387,0,0,1,2,4,6,1,1,0,1,1,1,1,1,23,36
53240,43207953,1,0,1,2,4,6,1,1,0,0,1,1,0,1,8,3
53241,43179441,1,0,1,2,4,6,1,1,0,1,1,1,0,1,15,16
53242,43168335,1,0,1,2,4,6,0,0,0,0,1,1,1,1,11,14
53243,43162631,1,0,1,2,4,6,1,0,0,1,1,1,1,1,28,7
53244,43154102,1,0,1,2,4,6,1,1,0,0,1,1,1,1,8,6
53245,43122953,1,0,0,2,4,6,1,1,0,1,0,0,1,1,18,12
53246,43103832,1,0,1,2,4,6,1,0,0,1,1,1,0,1,14,36
53247,43097245,0,0,1,2,4,6,1,1,0,1,1,1,1,1,26,15
53248,43092166,1,0,1,2,4,6,1,1,0,1,1,1,1,1,23,24
53249,43075736,1,0,1,2,4,6,1,1,0,1,1,1,1,1,21,13
53250,43062764,0,0,1,2,4,6,1,1,1,1,1,1,1,1,32,12
53251,43061068,1,0,1,2,4,6,1,0,0,0,1,1,0,1,19,26
53252,43048658,1,0,1,2,4,6,1,1,0,1,1,1,1,1,5,38
53253,43022673,1,0,1,2,4,6,1,1,0,1,1,1,1,1,6,19
53254,43019543,1,0,1,2,4,6,1,0,1,1,1,1,1,1,24,21
53255,43000127,0,0,0,2,4,6,1,1,0,1,0,1,1,1,24,3
53256,42985834,0,0,1,2,4,6,1,1,0,1,1,1,1,1,25,40
53257,42985832,0,0,1,2,4,6,1,1,0,1,1,1,1,1,8,28
53258,42949410,1,0,1,2,4,6,1,0,0,1,1,1,1,1,8,36
53259,42940108,1,0,1,2,4,6,1,0,0,1,1,1,1,1,8,14
53260,42938414,0,0,1,2,4,6,1,1,0,1,1,1,1,1,14,18
53261,42926198,0,0,1,2,4,6,1,1,0,1,1,1,1,1,29,3
53262,42896228,1,0,1,2,4,6,1,0,0,1,1,1,1,1,19,20
53263,42888963,0,0,1,2,4,6,1,1,0,1,1,1,1,1,2,6
53264,42865533,0,0,0,2,4,6,1,1,0,1,0,0,0,1,15,32
53265,42840939,0,0,0,2,4,6,1,1,0,1,0,1,0,1,24,22
53266,42835392,1,0,1,2,4,6,1,0,0,0,1,1,1,1,22,36
53267,42833104,0,0,0,2,4,6,1,1,0,1,0,1,0,1,2,20
53268,42830603,1,0,1,2,4,6,1,1,0,1,1,1,1,1,15,10
53269,42766876,0,0,1,2,4,6,1,1,1,1,1,1,1,1,4,10
53270,42751619,1,0,1,2,4,6,1,1,0,0,1,1,1,1,19,39
53271,42721053,1,0,1,2,4,6,1,0,0,1,1,1,1,1,13,39
53272,42712257,0,0,1,2,4,6,1,0,0,1,1,1,1,1,16,34
53273,42712109,1,0,1,2,4,6,1,0,0,1,1,1,1,1,24,22
53274,42693060,0,0,1,2,4,6,1,1,0,1,1,1,1,1,32,4
53275,42666667,1,0,1,2,4,6,0,0,0,0,1,0,1,1,25,24
53276,42662612,1,0,0,2,4,6,1,0,0,1,0,1,0,1,9,38
53277,42655415,1,0,1,2,4,6,1,0,1,0,1,1,0,1,28,38
53278,42641297,1,0,1,2,4,6,1,1,0,0,1,1,1,1,20,35
53279,42633997,1,0,1,2,4,6,1,0,0,1,1,1,1,1,13,7
53280,42607742,1,0,1,2,4,6,1,0,0,1,1,1,1,1,11,5
53281,42598322,1,0,1,2,4,6,1,0,0,1,1,1,1,1,29,32
53282,42545288,1,0,0,2,4,6,1,0,0,1,0,1,1,1,33,5
53283,42509812,1,0,1,2,4,6,1,0,0,1,1,1,1,1,21,18
53284,42491160,0,0,1,2,4,6,1,1,1,1,1,1,1,1,30,6
53285,42488488,1,0,0,2,4,6,1,1,0,1,0,1,1,1,7,10
53286,42488167,0,0,0,2,4,6,1,1,0,1,0,1,1,1,26,30
53287,42450304,0,0,1,2,4,6,1,1,0,1,1,1,1,1,18,10
53288,42450305,1,0,1,2,4,6,1,0,0,1,1,1,1,1,8,31
53289,42437689,1,0,1,2,4,6,1,1,0,1,1,1,1,1,20,12
53290,42435559,0,0,0,2,4,6,1,1,1,1,0,1,1,1,15,35
53291,42393254,0,0,1,2,4,6,1,1,0,1,1,1,0,1,1,5
53292,42381108,0,0,1,2,4,6,0,0,0,0,1,1,1,1,26,39
53293,42323792,1,0,1,2,4,6,1,1,0,1,1,1,0,1,27,36
53294,42302318,1,0,1,2,4,6,1,1,0,1,1,1,1,1,22,16
53295,42301774,1,0,1,2,4,6,1,1,0,1,1,1,1,1,32,39
53296,42291974,1,0,1,2,4,6,1,1,0,0,1,1,0,1,27,32
53297,42289668,0,0,1,2,4,6,1,1,0,1,1,1,0,1,32,39
53298,42251802,1,0,1,2,4,6,1,1,0,1,1,1,0,1,32,23
53299,42246067,1,0,1,2,4,6,1,1,0,1,1,1,0,1,9,27
53300,42235297,1,0,1,2,4,6,1,1,0,1,1,1,1,1,15,19
53301,42208527,1,0,1,2,4,6,1,0,0,1,1,1,1,1,10,21
53302,42146315,0,0,1,2,4,6,1,1,0,1,1,1,1,1,7,34
53303,42138085,0,0,1,2,4,6,1,1,1,1,1,1,0,1,32,30
53304,42110154,1,0,0,2,4,6,1,1,0,0,0,1,0,1,33,34
53305,42072165,0,0,1,2,4,6,1,1,0,1,1,1,1,1,25,11
53306,41995819,1,0,1,2,4,6,1,0,0,0,1,1,1,1,27,31
53307,41961309,1,0,1,2,4,6,1,1,0,1,1,1,1,1,21,1
53308,41960900,1,0,0,2,4,6,1,1,0,1,0,1,0,1,2,2
53309,41960816,0,0,1,2,4,6,1,1,0,1,1,1,1,1,26,28
53310,41960725,1,0,1,2,4,6,1,1,0,1,1,1,1,1,14,35
53311,41960414,1,0,0,2,4,6,1,1,1,1,0,1,1,1,19,34
53312,41941114,1,0,1,2,4,6,1,1,0,1,1,1,0,1,16,5
53313,41935727,1,0,1,2,4,6,1,0,0,0,1,1,1,1,27,38
53314,41898664,1,0,1,2,4,6,1,1,0,1,1,1,1,1,31,2
53315,41890069,1,0,1,2,4,6,1,1,0,1,1,1,1,1,17,17
53316,41877042,1,0,1,2,4,6,1,0,0,1,1,1,1,1,18,11
53317,41873591,1,0,1,2,4,6,1,1,0,1,1,1,1,1,11,19
53318,41861122,1,0,1,2,4,6,1,0,1,1,1,1,1,1,12,33
53319,41839162,1,0,1,2,4,6,1,1,0,1,1,1,1,1,18,12
53320,41829679,1,0,1,2,4,6,0,0,0,1,1,0,0,1,21,21
53321,41812661,0,0,1,2,4,6,1,1,0,1,1,1,1,1,1,20
53322,41797869,1,0,1,2,4,6,1,1,0,1,1,0,1,1,1,18
53323,41787239,0,0,1,2,4,6,1,1,0,1,1,0,0,1,11,36
53324,41757046,1,0,1,2,4,6,1,1,0,0,1,1,0,1,11,40
53325,41751354,1,0,1,2,4,6,1,0,0,1,1,1,1,1,11,14
53326,41714553,0,0,1,2,4,6,1,0,0,1,1,1,1,1,2,21
53327,41685388,1,0,1,2,4,6,1,0,0,1,1,0,1,1,10,25
53328,41669812,0,0,1,2,4,6,1,1,0,1,1,1,0,1,27,23
53329,41648627,0,0,1,2,4,6,1,1,0,1,1,0,1,1,22,40
53330,41574825,1,0,1,2,4,6,1,1,0,1,1,1,1,1,11,23
53331,41522072,1,0,1,2,4,6,1,1,0,0,1,1,1,1,8,9
53332,41490769,1,0,1,2,4,6,1,1,0,1,1,0,0,1,11,18
53333,41474484,1,0,1,2,4,6,1,0,0,1,1,1,1,1,4,33
53334,41474485,1,0,1,2,4,6,1,0,0,1,1,1,1,1,30,37
53335,41474487,1,0,1,2,4,6,0,0,0,1,1,1,1,1,10,38
53336,41474489,0,0,1,2,4,6,1,0,0,1,1,1,1,1,13,36
53337,41474490,1,0,1,2,4,6,1,0,0,1,1,1,1,1,26,35
53338,41451729,1,0,1,2,4,6,1,0,0,1,1,1,1,1,12,29
53339,41438380,1,0,1,2,4,6,1,0,0,1,1,1,0,1,6,20
53340,41399727,1,0,1,2,4,6,0,0,0,1,1,1,0,1,29,23
53341,41396708,1,0,1,2,4,6,1,1,0,1,1,1,1,1,21,13
53342,41394979,1,0,1,2,4,6,0,1,0,1,1,1,1,1,20,4
53343,41386480,1,0,1,2,4,6,0,0,0,1,1,1,1,1,32,10
53344,41377327,1,0,1,2,4,6,1,0,1,1,1,1,1,1,3,35
53345,41337415,1,0,1,2,4,6,1,0,0,1,1,1,1,1,25,33
53346,41324538,1,0,1,2,4,6,0,0,0,0,1,1,1,1,6,22
53347,41316091,0,0,1,2,4,6,1,0,0,1,1,1,1,1,10,39
53348,41262693,1,0,1,2,4,6,1,1,0,1,1,0,1,1,4,31
53349,41244152,1,0,1,2,4,6,0,0,0,0,1,1,1,1,12,40
53350,41239511,1,0,0,2,4,6,1,0,0,0,0,0,0,1,21,4
53351,41214285,1,0,1,2,4,6,1,0,0,1,1,1,1,1,26,18
53352,41213500,1,0,1,2,4,6,1,1,0,1,1,1,1,1,26,17
53353,41203923,1,0,1,2,4,6,1,1,0,1,1,1,1,1,12,40
53354,41192928,1,0,1,2,4,6,1,0,0,1,1,1,1,1,12,1
53355,41166968,0,0,0,2,4,6,1,0,0,1,0,1,1,1,29,2
53356,41157709,0,0,1,2,4,6,1,0,0,1,1,1,0,1,18,31
53357,41157494,1,0,1,2,4,6,1,0,0,1,1,1,1,1,6,35
53358,41110850,0,0,1,2,4,6,1,0,0,1,1,1,1,1,4,13
53359,41098461,1,0,1,2,4,6,1,1,1,1,1,1,1,1,25,8
53360,41052832,1,0,1,2,4,6,1,1,1,1,1,1,0,1,23,40
53361,41044947,1,0,0,2,4,6,1,1,0,1,0,1,1,1,26,22
53362,41007304,1,0,1,2,4,6,0,1,1,1,1,0,1,1,9,31
53363,41007276,1,0,1,2,4,6,1,1,1,0,1,1,1,1,4,23
53364,40983992,1,0,1,2,4,6,1,0,0,1,1,1,1,1,9,11
53365,40974872,1,0,1,2,4,6,1,0,0,1,1,1,1,1,24,17
53366,40974875,0,0,1,2,4,6,1,0,0,1,1,0,0,1,11,21
53367,40915590,1,0,1,2,4,6,1,1,0,1,1,1,1,1,25,40
53368,40915082,0,0,1,2,4,6,1,0,0,1,1,1,1,1,33,39
53369,40900836,1,0,0,2,4,6,1,0,0,1,0,0,1,1,32,16
53370,40877295,1,0,1,2,4,6,1,1,0,1,1,1,1,1,19,24
53371,40876869,1,0,1,2,4,6,1,0,0,0,1,1,1,1,11,3
53372,40805649,1,0,1,2,4,6,1,1,0,1,1,1,0,1,4,12
53373,40765310,0,0,1,2,4,6,0,0,0,0,1,1,1,1,9,3
53374,40765178,1,0,1,2,4,6,0,0,0,0,1,1,1,1,11,9
53375,40759212,0,0,0,2,4,6,1,1,0,1,0,1,0,1,31,20
53376,40729238,1,0,1,2,4,6,1,0,0,1,1,0,1,1,32,15
53377,40715847,1,0,1,2,4,6,1,1,0,0,1,1,1,1,19,18
53378,40686143,1,0,0,2,4,6,1,1,0,1,0,1,1,1,22,36
53379,40610962,1,0,1,2,4,6,1,1,0,1,1,1,1,1,8,32
53380,40549873,0,0,1,2,4,6,0,0,0,0,1,1,1,1,4,14
53381,40549425,1,0,1,2,4,6,1,0,0,1,1,1,1,1,32,28
53382,40549273,1,0,1,2,4,6,0,0,0,0,1,1,1,1,25,11
53383,40538196,1,0,1,2,4,6,1,1,0,1,1,1,0,1,13,7
53384,40479091,1,0,1,2,4,6,1,1,0,1,1,1,0,1,26,19
53385,40388679,0,0,1,2,4,6,0,0,0,0,1,0,1,1,12,13
53386,40321585,0,0,0,2,4,6,0,0,0,0,0,0,1,1,23,16
53387,40222217,1,0,1,2,4,6,1,0,0,1,1,1,1,1,4,33
53388,40134840,1,0,1,2,4,6,1,1,0,1,1,1,1,1,27,8
53389,40134520,1,0,1,2,4,6,1,0,0,1,1,1,1,1,12,20
53390,40111356,1,0,1,2,4,6,1,0,0,1,1,1,1,1,25,16
53391,40102100,1,0,1,2,4,6,0,0,0,1,1,1,1,1,27,4
53392,40094387,1,0,1,2,4,6,1,1,0,1,1,1,0,1,11,13
53393,40069538,1,0,1,2,4,6,1,0,0,0,1,1,0,1,7,36
53394,40058827,1,0,1,2,4,6,1,1,1,1,1,1,1,1,18,19
53395,39971059,1,0,1,2,4,6,1,1,0,1,1,1,0,1,23,13
53396,39970342,0,0,1,2,4,6,1,1,0,1,1,1,1,1,6,10
53397,39942516,1,0,1,2,4,6,1,1,0,1,1,1,1,1,22,28
53398,39887581,1,0,1,2,4,6,1,0,0,1,1,1,1,1,23,2
53399,39885202,0,0,1,2,4,6,1,1,0,1,1,1,1,1,25,27
53400,39877904,1,0,1,2,4,6,1,1,1,1,1,1,1,1,15,25
53401,39877907,1,0,1,2,4,6,1,1,0,1,1,1,1,1,24,34
53402,39877894,1,0,1,2,4,6,1,1,0,1,1,1,1,1,9,6
53403,39877896,1,0,1,2,4,6,1,1,0,1,1,1,1,1,27,21
53404,39800504,1,0,1,2,4,6,0,0,1,1,1,1,1,1,32,29
53405,39765461,1,0,1,2,4,6,1,0,0,1,1,0,0,1,6,14
53406,39730990,1,0,1,2,4,6,1,0,0,1,1,1,1,1,31,24
53407,39722621,1,0,1,2,4,6,1,0,0,1,1,1,1,1,17,25
53408,39631014,0,0,1,2,4,6,1,1,0,1,1,1,1,1,18,30
53409,39548992,0,0,1,2,4,6,1,0,0,1,1,1,1,1,25,4
53410,39503230,1,0,1,2,4,6,1,0,1,1,1,1,1,1,9,14
53411,39468543,1,0,1,2,4,6,1,0,0,0,1,1,1,1,6,6
53412,39448538,1,0,0,2,4,6,1,0,0,1,0,1,0,1,6,40
53413,39448541,1,0,1,2,4,6,1,0,1,1,1,1,1,1,22,4
53414,39417839,1,0,1,2,4,6,1,1,0,1,1,1,1,1,6,39
53415,39373270,1,0,1,2,4,6,0,1,0,1,1,1,1,1,25,3
53416,39298587,0,0,1,2,4,6,1,1,0,1,1,1,0,1,10,12
53417,39296429,1,0,1,2,4,6,1,1,0,1,1,1,1,1,26,6
53418,39171461,1,0,1,2,4,6,0,0,0,0,1,1,1,1,32,13
53419,39163120,1,0,1,2,4,6,0,1,0,1,1,1,1,1,12,23
53420,39163036,1,0,0,2,4,6,0,1,0,1,0,0,0,1,6,12
53421,38942026,1,0,1,2,4,6,1,1,0,1,1,1,1,1,10,34
53422,38839233,1,0,0,2,4,6,1,1,0,1,0,0,1,1,14,33
53423,38578636,1,0,1,2,4,6,1,0,0,1,1,1,0,1,13,38
53424,38537004,0,0,1,2,4,6,0,1,0,1,1,1,1,1,24,16
53425,38318151,1,0,1,2,4,6,1,1,0,1,1,1,0,1,14,12
53426,38262042,1,0,1,2,4,6,1,1,0,1,1,0,0,1,18,13
53427,38112610,0,0,0,2,4,6,1,0,0,1,0,1,1,1,12,10
53428,38082104,1,0,1,2,4,6,1,1,0,1,1,1,1,1,14,30
53429,38052445,1,0,1,2,4,6,1,1,0,0,1,1,1,1,9,5
53430,38016418,0,0,1,2,4,6,1,1,0,1,1,1,1,1,5,23
53431,37985899,1,0,1,2,4,6,1,1,0,1,1,1,1,1,29,33
53432,37977330,1,0,1,2,4,6,1,0,0,1,1,1,1,1,32,35
53433,37977288,1,0,1,2,4,6,1,1,0,1,1,1,1,1,14,25
53434,37959394,1,0,0,2,4,6,1,1,0,1,0,0,0,1,6,35
53435,37959234,1,0,0,2,4,6,1,1,0,1,0,1,1,1,22,24
53436,37951273,1,0,1,2,4,6,1,1,0,1,1,1,0,1,29,36
53437,37944841,1,0,1,2,4,6,1,1,0,1,1,0,1,1,29,17
53438,37927781,1,0,1,2,4,6,1,1,1,1,1,0,0,1,12,3
53439,37813319,1,0,1,2,4,6,1,0,0,1,1,1,1,1,3,36
53440,37784039,0,0,0,2,4,6,1,1,0,1,0,1,0,1,24,6
53441,37597687,0,0,1,2,4,6,1,0,0,1,1,1,1,1,24,9
53442,37560219,0,0,0,2,4,6,1,1,0,1,0,1,1,1,1,38
53443,37549977,1,0,1,2,4,6,1,1,0,1,1,1,1,1,2,40
53444,37472866,1,0,0,2,4,6,1,1,0,1,0,0,0,1,23,33
53445,37457787,1,0,0,2,4,6,1,1,0,1,0,1,0,1,7,8
53446,37447044,1,0,1,2,4,6,1,0,0,1,1,1,0,1,9,17
53447,37410657,1,0,1,2,4,6,1,1,0,1,1,1,1,1,14,4
53448,37391196,1,0,1,2,4,6,1,0,0,1,1,1,1,1,15,23
53449,37330056,1,0,1,2,4,6,1,1,0,1,1,1,0,1,6,28
53450,37303938,1,0,1,2,4,6,1,1,0,1,1,1,1,1,13,1
53451,37073234,0,0,1,2,4,6,1,1,0,1,1,1,0,1,33,9
53452,37030870,1,0,1,2,4,6,0,1,1,1,1,1,1,1,11,23
53453,37001324,1,0,0,2,4,6,1,1,1,1,0,1,1,1,20,7
53454,36814236,1,0,0,2,4,6,1,1,1,1,0,1,1,1,14,22
53455,36750025,1,0,0,2,4,6,1,1,0,1,0,1,0,1,8,20
53456,36732120,1,0,1,2,4,6,1,1,0,1,1,1,0,1,5,29
53457,36626817,1,0,1,2,4,6,1,1,0,1,1,0,0,1,31,14
53458,36574620,0,0,1,2,4,6,1,0,1,1,1,1,1,1,30,3
53459,36400715,1,0,1,2,4,6,1,1,0,1,1,1,1,1,17,37
53460,36377957,1,0,1,2,4,6,1,1,0,1,1,1,0,1,26,14
53461,36303657,1,0,1,2,4,6,0,0,0,0,1,1,1,1,21,17
53462,36303641,1,0,1,2,4,6,1,0,0,1,1,1,1,1,23,14
53463,36092340,1,0,0,2,4,6,1,1,0,1,0,1,1,1,19,19
53464,36014688,1,0,1,2,4,6,1,1,0,1,1,1,1,1,26,27
53465,36014619,1,0,0,2,4,6,1,1,0,1,0,1,1,1,20,15
53466,35940033,0,0,1,2,4,6,1,0,0,1,1,1,1,1,32,40
53467,35870796,1,0,1,2,4,6,1,1,0,1,1,0,0,1,14,21
53468,35864022,1,0,1,2,4,6,1,1,0,1,1,1,1,1,2,27
53469,35815387,1,0,0,2,4,6,0,0,0,0,0,1,0,1,6,2
53470,35630182,0,0,1,2,4,6,1,0,0,1,1,1,1,1,29,7
53471,35630132,1,0,1,2,4,6,1,0,0,1,1,1,1,1,16,19
53472,35495511,1,0,1,2,4,6,1,0,0,1,1,1,1,1,28,10
53473,35440928,0,0,1,2,4,6,1,0,0,1,1,1,1,1,32,19
53474,35372676,1,0,1,2,4,6,1,1,0,1,1,1,1,1,27,11
53475,35305920,1,0,1,2,4,6,1,1,0,1,1,1,1,1,18,6
53476,35264285,1,0,1,2,4,6,0,0,0,0,1,1,1,1,25,28
53477,35205907,0,0,1,2,4,6,1,0,0,1,1,1,1,1,33,26
53478,35039343,1,0,0,2,4,6,1,1,1,1,0,1,1,1,18,23
53479,34535697,0,0,1,2,4,6,1,1,0,1,1,1,1,1,8,27
53480,34519189,0,0,1,2,4,6,1,1,0,1,1,1,1,1,10,28
53481,34518370,1,0,1,2,4,6,1,1,0,1,1,1,0,1,12,28
53482,33833353,0,0,1,2,4,6,1,1,0,1,1,1,1,1,22,25
53483,33827001,0,0,0,2,4,6,1,1,0,1,0,0,0,1,20,37
53484,33812954,1,0,1,2,4,6,1,0,0,1,1,1,0,1,18,2
53485,33715378,0,0,0,2,4,6,1,0,0,1,0,1,1,1,24,4
53486,33685634,1,0,1,2,4,6,1,1,0,1,1,1,1,1,19,13
53487,33661357,1,0,0,2,4,6,1,1,1,1,0,0,0,1,11,7
53488,33625901,1,0,0,2,4,6,1,1,0,1,0,1,1,1,22,27
53489,33619083,1,0,1,2,4,6,1,1,0,1,1,1,1,1,22,9
53490,33512830,1,0,1,2,4,6,1,1,0,1,1,0,0,1,28,16
53491,33221005,1,0,1,2,4,6,1,1,0,1,1,0,0,1,19,14
53492,33182831,0,0,1,2,4,6,1,0,0,1,1,1,1,1,25,21
53493,33075489,0,0,1,2,4,6,1,0,0,0,1,1,1,1,7,4
53494,33050605,1,0,1,2,4,6,1,0,0,1,1,1,1,1,32,33
53495,32887640,0,0,1,2,4,6,1,0,0,1,1,1,1,1,1,33
53496,32774553,1,0,0,2,4,6,1,1,0,1,0,1,1,1,18,14
53497,32729850,1,0,1,2,4,6,1,0,0,1,1,1,1,1,23,17
53498,32709179,1,0,1,2,4,6,1,0,0,1,1,1,1,1,7,13
53499,32646657,1,0,1,2,4,6,1,0,0,1,1,1,1,1,8,1
53500,32638970,1,0,1,2,4,6,1,1,0,1,1,1,1,1,2,15
53501,32544021,1,0,1,2,4,6,1,0,0,1,1,1,1,1,31,36
53502,32508910,1,0,0,2,4,6,1,1,0,1,0,1,0,1,22,16
53503,32203260,1,0,0,2,4,6,1,1,0,1,0,0,1,1,26,31
53504,32203210,1,0,1,2,4,6,1,1,0,1,1,1,1,1,6,5
53505,32010233,1,0,0,2,4,6,1,1,0,1,0,1,1,1,25,19
53506,31867660,1,0,1,2,4,6,1,0,0,1,1,1,1,1,5,23
53507,31467570,1,0,1,2,4,6,1,0,0,0,1,1,1,1,10,22
53508,31377477,1,0,1,2,4,6,1,1,0,1,1,1,1,1,28,37
53509,31349077,0,0,1,2,4,6,1,0,0,0,1,1,1,1,28,23
53510,31340351,1,0,1,2,4,6,1,0,0,0,1,1,1,1,7,15
53511,31232219,1,0,1,2,4,6,1,0,0,1,1,1,1,1,9,1
53512,31232210,1,0,1,2,4,6,1,0,0,1,1,1,1,1,1,18
53513,31213184,1,0,0,2,4,6,1,1,1,1,0,1,1,1,2,14
53514,31091419,1,0,1,2,4,6,1,1,1,1,1,1,1,1,19,32
53515,31085536,1,0,1,2,4,6,1,0,0,1,1,1,1,1,29,29
53516,31016139,1,0,1,2,4,6,1,1,0,1,1,0,0,1,7,9
53517,30653943,1,0,1,2,4,6,1,0,1,1,1,1,1,1,2,36
53518,30620277,1,0,1,2,4,6,1,0,1,1,1,1,1,1,23,40
53519,30468722,1,0,0,2,4,6,1,1,0,1,0,1,0,1,6,27
53520,29768761,0,0,1,2,4,6,1,1,0,1,1,1,1,1,16,28
53521,29768655,1,0,1,2,4,6,1,1,0,1,1,1,1,1,13,26
53522,29728737,1,0,1,2,4,6,1,1,0,1,1,1,1,1,2,6
53523,29678195,1,0,1,2,4,6,1,1,0,1,1,1,1,1,9,32
53524,29313337,1,0,1,2,4,6,1,0,0,1,1,0,0,1,6,39
53525,29187514,0,0,1,2,4,6,1,0,0,1,1,1,1,1,31,22
53526,28881410,1,0,1,2,4,6,1,1,0,1,1,1,1,1,29,16
53527,28862335,1,0,1,2,4,6,1,0,0,0,1,1,1,1,31,14
53528,28770206,1,0,1,2,4,6,1,0,0,1,1,1,1,1,21,9
53529,28670880,1,0,1,2,4,6,1,0,0,1,1,1,1,1,31,21
53530,28545016,0,0,1,2,4,6,1,0,0,0,1,1,1,1,20,15
53531,28457836,1,0,1,2,4,6,1,0,0,1,1,0,1,1,10,35
53532,28449331,0,0,1,2,4,6,1,1,0,1,1,0,1,1,19,7
53533,28446923,0,0,0,2,4,6,1,1,1,1,0,0,1,1,11,18
53534,28035545,1,0,1,2,4,6,1,0,0,1,1,1,1,1,13,14
53535,27916873,1,0,1,2,4,6,1,0,0,1,1,1,1,1,4,34
53536,27671862,1,0,1,2,4,6,1,1,0,1,1,1,1,1,19,7
53537,27559061,0,0,1,2,4,6,1,0,0,1,1,1,1,1,23,26
53538,27559060,0,0,1,2,4,6,1,0,0,1,1,1,1,1,15,28
53539,27521132,1,0,1,2,4,6,1,1,0,1,1,0,0,1,21,25
53540,27521111,1,0,0,2,4,6,1,1,0,1,0,0,1,1,22,13
53541,27353000,0,0,0,2,4,6,1,1,0,1,0,1,0,1,31,9
53542,26813852,0,0,1,2,4,6,1,0,0,1,1,0,0,1,11,9
53543,26757723,1,0,1,2,4,6,1,1,0,1,1,1,1,1,25,32
53544,26666572,1,0,0,2,4,6,1,1,0,1,0,1,1,1,26,13
53545,26536397,1,0,1,2,4,6,1,0,0,0,1,1,1,1,21,17
53546,25354910,1,0,1,2,4,6,1,1,0,1,1,1,1,1,27,31
53547,25354729,1,0,1,2,4,6,1,0,0,1,1,1,1,1,26,23
53548,25236453,1,0,0,2,4,6,1,1,0,1,0,0,1,1,11,33
53549,25127656,1,0,1,2,4,6,1,0,0,1,1,1,0,1,11,18
53550,25060542,1,0,0,2,4,6,1,1,0,1,0,1,1,1,18,20
53551,25047355,1,0,1,2,4,6,1,0,0,1,1,1,0,1,15,36
53552,24844854,1,0,1,2,4,6,1,1,1,1,1,1,1,1,6,34
53553,24563827,1,0,1,2,4,6,1,1,0,1,1,1,0,1,20,39
53554,24554405,1,0,0,2,4,6,1,0,0,1,0,1,1,1,13,23
53555,24067313,1,0,1,2,4,6,1,1,0,1,1,1,1,1,3,25
53556,24067288,0,0,1,2,4,6,1,1,0,1,1,1,1,1,3,22
53557,23766593,1,0,1,2,4,6,1,1,0,1,1,1,1,1,21,40
53558,23074814,0,0,1,2,4,6,1,1,0,1,1,1,0,1,10,24
53559,22684166,1,0,1,2,4,6,1,1,0,1,1,1,1,1,25,34
53560,22684118,1,0,1,2,4,6,1,1,0,1,1,1,1,1,16,13
53561,22630048,0,0,1,2,4,6,1,0,0,1,1,1,1,1,9,26
53562,22338975,1,0,1,2,4,6,1,1,0,1,1,1,1,1,3,2
53563,22165027,1,0,0,2,4,6,1,0,0,1,0,1,0,1,28,40
53564,21207104,0,0,1,2,4,6,1,1,0,1,1,1,1,1,24,9
53565,20600288,0,0,0,2,4,6,1,1,0,1,0,1,1,1,20,5
53566,18797641,1,0,1,2,4,6,1,0,0,1,1,0,0,1,11,34
53567,18755890,1,0,0,2,4,6,1,0,0,1,0,0,0,1,1,36
53568,18474844,1,0,1,2,4,6,1,0,1,1,1,1,1,1,25,23
53569,17414693,1,0,1,2,4,6,1,1,0,1,1,1,1,1,12,22
53570,16807563,1,0,0,2,4,6,1,1,0,1,0,1,0,1,21,14
53571,16364065,1,0,1,2,4,6,1,1,0,0,1,1,1,1,4,39
53572,14924707,0,0,1,2,4,6,1,1,0,0,1,1,1,1,3,5
53573,10548206,1,0,1,2,4,6,0,0,0,0,1,1,1,1,23,24
53574,46042080,1,0,1,2,4,6,0,0,0,0,1,1,1,1,6,13
53575,46042072,1,0,1,2,4,6,0,0,0,0,1,1,1,1,29,2
53576,46042065,1,0,1,2,4,6,0,0,0,0,1,1,1,1,3,7
53577,46042030,1,0,1,2,4,6,0,0,0,0,1,1,1,1,11,30
